mesh_code,ward_code,ward_ja,lat,lon,night_pop,day_pop,day_resident,inflow_work,inflow_school
5339542644,13120,練馬区,35.77395833333333,139.5859375,685,525,246,279,0
5339542711,13120,練馬区,35.76770833333333,139.5890625,655,536,238,200,98
5339542712,13120,練馬区,35.76770833333333,139.59218750000002,905,576,280,200,96
5339542713,13120,練馬区,35.76979166666666,139.5890625,531,474,180,198,96
5339542714,13120,練馬区,35.76979166666666,139.59218750000002,928,603,305,200,98
5339542721,13120,練馬区,35.76770833333333,139.5953125,637,305,220,85,0
5339542722,13120,練馬区,35.76770833333333,139.59843750000002,465,226,141,85,0
5339542723,13120,練馬区,35.76979166666666,139.5953125,835,350,264,86,0
5339542731,13120,練馬区,35.771875,139.5890625,850,465,310,155,0
5339542732,13120,練馬区,35.771875,139.59218750000002,824,449,293,156,0
5339542733,13120,練馬区,35.77395833333333,139.5890625,775,447,293,154,0
5339542734,13120,練馬区,35.77395833333333,139.59218750000002,726,498,342,156,0
5339542741,13120,練馬区,35.771875,139.5953125,694,409,210,199,0
5339542743,13120,練馬区,35.77395833333333,139.5953125,562,393,194,199,0
5339542744,13120,練馬区,35.77395833333333,139.59843750000002,275,334,135,199,0
5339542811,13120,練馬区,35.76770833333333,139.6015625,270,191,105,86,0
5339542812,13120,練馬区,35.76770833333333,139.6046875,402,235,149,86,0
5339542813,13120,練馬区,35.76979166666666,139.6015625,313,224,139,85,0
5339542814,13120,練馬区,35.76979166666666,139.6046875,554,283,196,87,0
5339542821,13120,練馬区,35.76770833333333,139.6078125,984,500,246,83,171
5339542822,13120,練馬区,35.76770833333333,139.6109375,795,516,262,82,172
5339542824,13120,練馬区,35.76979166666666,139.6109375,383,348,94,82,172
5339542833,13120,練馬区,35.77395833333333,139.6015625,197,191,53,138,0
5339542911,13120,練馬区,35.76770833333333,139.61406250000002,584,323,207,116,0
5339542912,13120,練馬区,35.76770833333333,139.61718750000003,1690,537,421,116,0
5339542913,13120,練馬区,35.76979166666666,139.61406250000002,381,225,109,116,0
5339542922,13120,練馬区,35.76770833333333,139.62343750000002,973,651,271,231,149
5339543711,13120,練馬区,35.776041666666664,139.5890625,709,689,243,179,267
5339543712,13120,練馬区,35.776041666666664,139.59218750000002,621,657,214,177,266
5339543713,13120,練馬区,35.778124999999996,139.5890625,20,452,9,178,265
5339543721,13120,練馬区,35.776041666666664,139.5953125,134,1386,80,1306,0
5339543722,13120,練馬区,35.776041666666664,139.59843750000002,0,1305,0,1305,0
5339543723,13120,練馬区,35.778124999999996,139.5953125,0,1305,0,1305,0
5339550011,13120,練馬区,35.751041666666666,139.6265625,665,490,187,303,0
5339550012,13120,練馬区,35.751041666666666,139.62968750000002,695,508,206,302,0
5339550013,13120,練馬区,35.753125,139.6265625,901,569,267,302,0
5339550014,13120,練馬区,35.753125,139.62968750000002,1042,619,317,302,0
5339550021,13120,練馬区,35.751041666666666,139.6328125,1084,639,298,260,81
5339550022,13120,練馬区,35.751041666666666,139.6359375,1054,593,251,261,81
5339550023,13120,練馬区,35.753125,139.6328125,1267,741,399,261,81
5339550024,13120,練馬区,35.753125,139.6359375,765,546,204,261,81
5339550031,13120,練馬区,35.755208333333336,139.6265625,1278,988,437,238,313
5339550032,13120,練馬区,35.755208333333336,139.62968750000002,1958,1268,718,237,313
5339550033,13120,練馬区,35.75729166666667,139.6265625,2630,1527,977,237,313
5339550034,13120,練馬区,35.75729166666667,139.62968750000002,2859,1629,1078,238,313
5339550041,13120,練馬区,35.755208333333336,139.6328125,782,503,241,161,101
5339550042,13120,練馬区,35.755208333333336,139.6359375,742,482,221,160,101
5339550043,13120,練馬区,35.75729166666667,139.6328125,867,476,215,161,100
5339550044,13120,練馬区,35.75729166666667,139.6359375,782,458,198,160,100
5339550111,13120,練馬区,35.751041666666666,139.6390625,1412,742,428,314,0
5339550112,13120,練馬区,35.751041666666666,139.6421875,1091,679,366,313,0
5339550113,13120,練馬区,35.753125,139.6390625,594,495,182,313,0
5339550114,13120,練馬区,35.753125,139.6421875,1040,643,329,314,0
5339550121,13120,練馬区,35.751041666666666,139.6453125,1010,543,301,108,134
5339550122,13120,練馬区,35.751041666666666,139.6484375,1041,551,313,106,132
5339550123,13120,練馬区,35.753125,139.6453125,786,467,228,106,133
5339550124,13120,練馬区,35.753125,139.6484375,766,486,245,108,133
5339550131,13120,練馬区,35.755208333333336,139.6390625,866,591,295,159,137
5339550132,13120,練馬区,35.755208333333336,139.6421875,1109,679,382,160,137
5339550133,13120,練馬区,35.75729166666667,139.6390625,1467,759,465,158,136
5339550134,13120,練馬区,35.75729166666667,139.6421875,627,493,195,160,138
5339550141,13120,練馬区,35.755208333333336,139.6453125,769,544,224,239,81
5339550142,13120,練馬区,35.755208333333336,139.6484375,985,563,246,237,80
5339550143,13120,練馬区,35.75729166666667,139.6453125,918,593,274,238,81
5339550144,13120,練馬区,35.75729166666667,139.6484375,669,531,211,239,81
5339550211,13120,練馬区,35.751041666666666,139.6515625,810,450,242,111,97
5339550212,13120,練馬区,35.751041666666666,139.65468750000002,982,526,317,112,97
5339550213,13120,練馬区,35.753125,139.6515625,923,466,258,110,98
5339550214,13120,練馬区,35.753125,139.65468750000002,1041,506,298,111,97
5339550221,13120,練馬区,35.751041666666666,139.6578125,1006,460,299,71,90
5339550222,13120,練馬区,35.751041666666666,139.66093750000002,854,456,296,70,90
5339550223,13120,練馬区,35.753125,139.6578125,1081,456,298,69,89
5339550224,13120,練馬区,35.753125,139.66093750000002,1015,402,242,70,90
5339550231,13120,練馬区,35.755208333333336,139.6515625,832,897,284,410,203
5339550232,13120,練馬区,35.755208333333336,139.65468750000002,564,808,198,408,202
5339550233,13120,練馬区,35.75729166666667,139.6515625,607,760,151,408,201
5339550234,13120,練馬区,35.75729166666667,139.65468750000002,946,821,208,410,203
5339550241,13120,練馬区,35.755208333333336,139.6578125,816,611,217,242,152
5339550242,13120,練馬区,35.755208333333336,139.66093750000002,1352,769,374,242,153
5339550243,13120,練馬区,35.75729166666667,139.6578125,877,628,235,242,151
5339550244,13120,練馬区,35.75729166666667,139.66093750000002,1322,723,327,243,153
5339550311,13120,練馬区,35.751041666666666,139.6640625,959,587,252,269,66
5339550312,13120,練馬区,35.751041666666666,139.6671875,1570,701,367,268,66
5339550313,13120,練馬区,35.753125,139.6640625,1241,659,324,269,66
5339550314,13120,練馬区,35.753125,139.6671875,1348,721,386,269,66
5339550321,13120,練馬区,35.751041666666666,139.6703125,1275,972,366,359,247
5339550322,13120,練馬区,35.751041666666666,139.6734375,627,777,171,360,246
5339550323,13120,練馬区,35.753125,139.6703125,630,728,123,358,247
5339550324,13120,練馬区,35.753125,139.6734375,32,614,8,359,247
5339550331,13120,練馬区,35.755208333333336,139.6640625,1798,905,439,346,120
5339550332,13120,練馬区,35.755208333333336,139.6671875,1492,888,422,345,121
5339550333,13120,練馬区,35.75729166666667,139.6640625,1066,783,319,345,119
5339550334,13120,練馬区,35.75729166666667,139.6671875,835,740,273,346,121
5339550341,13120,練馬区,35.755208333333336,139.6703125,381,164,97,67,0
5339550342,13119,板橋区,35.755208333333336,139.6734375,0,65,0,65,0
5339550343,13120,練馬区,35.75729166666667,139.6703125,1127,378,313,65,0
5339550344,13120,練馬区,35.75729166666667,139.6734375,113,100,34,66,0
5339550411,13119,板橋区,35.751041666666666,139.67656250000002,512,513,140,227,146
5339550412,13119,板橋区,35.751041666666666,139.67968750000003,1676,854,481,227,146
5339550413,13119,板橋区,35.753125,139.67656250000002,187,421,49,227,145
5339550414,13119,板橋区,35.753125,139.67968750000003,859,589,218,226,145
5339550421,13119,板橋区,35.751041666666666,139.6828125,1303,657,400,257,0
5339550422,13119,板橋区,35.751041666666666,139.68593750000002,1318,657,400,257,0
5339550423,13119,板橋区,35.753125,139.6828125,1350,673,417,256,0
5339550424,13119,板橋区,35.753125,139.68593750000002,1059,584,327,257,0
5339550431,13119,板橋区,35.755208333333336,139.67656250000002,16,655,7,120,528
5339550432,13119,板橋区,35.755208333333336,139.67968750000003,536,861,214,120,527
5339550433,13119,板橋区,35.75729166666667,139.67656250000002,826,923,276,120,527
5339550434,13119,板橋区,35.75729166666667,139.67968750000003,857,903,256,120,527
5339550441,13119,板橋区,35.755208333333336,139.6828125,1302,783,402,263,118
5339550442,13119,板橋区,35.755208333333336,139.68593750000002,1060,740,362,262,116
5339550443,13119,板橋区,35.75729166666667,139.6828125,1432,769,390,262,117
5339550444,13119,板橋区,35.75729166666667,139.68593750000002,1307,753,373,263,117
5339550511,13119,板橋区,35.751041666666666,139.6890625,1055,794,304,396,94
5339550512,13119,板橋区,35.751041666666666,139.69218750000002,1256,919,429,395,95
5339550513,13119,板橋区,35.753125,139.6890625,1157,868,380,395,93
5339550514,13119,板橋区,35.753125,139.69218750000002,1700,1031,540,397,94
5339550521,13119,板橋区,35.751041666666666,139.6953125,1345,949,393,409,147
5339550522,13119,板橋区,35.751041666666666,139.6984375,1610,1168,614,409,145
5339550523,13119,板橋区,35.753125,139.6953125,1039,873,318,409,146
5339550524,13119,板橋区,35.753125,139.6984375,1527,1106,552,409,145
5339550531,13119,板橋区,35.755208333333336,139.6890625,1455,950,379,444,127
5339550532,13119,板橋区,35.755208333333336,139.69218750000002,1436,992,422,442,128
5339550533,13119,板橋区,35.75729166666667,139.6890625,1386,934,366,442,126
5339550534,13119,板橋区,35.75729166666667,139.69218750000002,736,781,209,444,128
5339550541,13119,板橋区,35.755208333333336,139.6953125,1524,958,447,511,0
5339550542,13119,板橋区,35.755208333333336,139.6984375,1554,944,434,510,0
5339550543,13119,板橋区,35.75729166666667,139.6953125,1456,969,459,510,0
5339550544,13119,板橋区,35.75729166666667,139.6984375,1089,828,317,511,0
5339550611,13119,板橋区,35.751041666666666,139.7015625,399,1505,123,1002,380
5339550612,13119,板橋区,35.751041666666666,139.7046875,393,1503,122,1001,380
5339550613,13119,板橋区,35.753125,139.7015625,956,1697,317,1001,379
5339550614,13119,板橋区,35.753125,139.7046875,1472,1856,472,1003,381
5339550621,13119,板橋区,35.751041666666666,139.7078125,1139,2095,297,1681,117
5339550622,13119,板橋区,35.751041666666666,139.7109375,1741,2331,533,1682,116
5339550623,13119,板橋区,35.753125,139.7078125,1538,2247,449,1681,117
5339550624,13119,板橋区,35.753125,139.7109375,1463,2286,487,1682,117
5339550631,13119,板橋区,35.755208333333336,139.7015625,1415,828,520,207,101
5339550632,13119,板橋区,35.755208333333336,139.7046875,1096,619,311,208,100
5339550633,13119,板橋区,35.75729166666667,139.7015625,1439,793,486,207,100
5339550634,13119,板橋区,35.75729166666667,139.7046875,1224,712,405,207,100
5339550641,13119,板橋区,35.755208333333336,139.7078125,2513,1135,641,377,117
5339550642,13119,板橋区,35.755208333333336,139.7109375,1176,948,457,376,115
5339550643,13119,板橋区,35.75729166666667,139.7078125,1637,949,458,375,116
5339550644,13119,板橋区,35.75729166666667,139.7109375,1412,932,441,376,115
5339550711,13119,板橋区,35.751041666666666,139.7140625,1291,925,354,284,287
5339550712,13119,板橋区,35.751041666666666,139.71718750000002,916,832,263,283,286
5339550713,13119,板橋区,35.753125,139.7140625,1226,946,377,283,286
5339550714,13119,板橋区,35.753125,139.71718750000002,1922,1213,644,283,286
5339550721,13119,板橋区,35.751041666666666,139.7203125,1060,1155,305,470,380
5339550722,13117,北区,35.751041666666666,139.72343750000002,573,1049,200,469,380
5339550723,13119,板橋区,35.753125,139.7203125,769,1481,632,470,379
5339550724,13117,北区,35.753125,139.72343750000002,174,944,94,469,381
5339550731,13119,板橋区,35.755208333333336,139.7140625,1346,1096,618,196,282
5339550732,13119,板橋区,35.755208333333336,139.71718750000002,2268,1142,666,194,282
5339550733,13119,板橋区,35.75729166666667,139.7140625,1945,888,413,195,280
5339550734,13119,板橋区,35.75729166666667,139.71718750000002,2057,1039,562,195,282
5339550741,13119,板橋区,35.755208333333336,139.7203125,286,3404,96,762,2546
5339550742,13117,北区,35.755208333333336,139.72343750000002,193,3381,75,762,2544
5339550743,13117,北区,35.75729166666667,139.7203125,555,3446,141,761,2544
5339550744,13117,北区,35.75729166666667,139.72343750000002,361,3425,118,762,2545
5339550811,13117,北区,35.751041666666666,139.7265625,972,537,275,129,133
5339550812,13117,北区,35.751041666666666,139.7296875,1255,895,633,129,133
5339550813,13117,北区,35.753125,139.7265625,395,410,149,129,132
5339550814,13117,北区,35.753125,139.7296875,925,658,396,129,133
5339550821,13117,北区,35.751041666666666,139.7328125,1008,1652,386,970,296
5339550822,13117,北区,35.751041666666666,139.7359375,979,1511,244,971,296
5339550823,13117,北区,35.753125,139.7328125,1302,1608,344,969,295
5339550824,13117,北区,35.753125,139.7359375,557,1395,129,970,296
5339550831,13117,北区,35.755208333333336,139.7265625,363,881,7,874,0
5339550832,13117,北区,35.755208333333336,139.7296875,1177,1299,426,873,0
5339550833,13117,北区,35.75729166666667,139.7265625,315,996,123,873,0
5339550834,13117,北区,35.75729166666667,139.7296875,924,1138,266,872,0
5339550841,13117,北区,35.755208333333336,139.7328125,1011,1874,313,805,756
5339550842,13117,北区,35.755208333333336,139.7359375,615,1773,214,804,755
5339550843,13117,北区,35.75729166666667,139.7328125,697,1802,244,803,755
5339550844,13117,北区,35.75729166666667,139.7359375,1129,1812,253,804,755
5339550911,13117,北区,35.751041666666666,139.73906250000002,690,745,208,422,115
5339550912,13117,北区,35.751041666666666,139.74218750000003,748,756,221,422,113
5339550913,13117,北区,35.753125,139.73906250000002,88,563,29,421,113
5339550914,13117,北区,35.753125,139.74218750000003,933,874,338,422,114
5339550921,13117,北区,35.751041666666666,139.7453125,1023,1198,317,679,202
5339550922,13117,北区,35.751041666666666,139.74843750000002,970,1202,322,677,203
5339550923,13117,北区,35.753125,139.7453125,1132,1260,380,677,203
5339550924,13117,北区,35.753125,139.74843750000002,1264,1327,447,678,202
5339550931,13117,北区,35.755208333333336,139.73906250000002,1630,1859,494,1365,0
5339550932,13117,北区,35.755208333333336,139.74218750000003,653,1521,157,1364,0
5339550933,13117,北区,35.75729166666667,139.73906250000002,1968,1876,511,1365,0
5339550934,13117,北区,35.75729166666667,139.74218750000003,1441,1724,360,1364,0
5339550941,13117,北区,35.755208333333336,139.7453125,1168,826,439,185,202
5339550942,13117,北区,35.755208333333336,139.74843750000002,1210,958,573,183,202
5339550943,13117,北区,35.75729166666667,139.7453125,787,737,352,184,201
5339550944,13117,北区,35.75729166666667,139.74843750000002,315,521,134,185,202
5339551011,13120,練馬区,35.759375,139.6265625,1243,1745,544,1201,0
5339551012,13120,練馬区,35.759375,139.62968750000002,1319,1687,485,1202,0
5339551013,13120,練馬区,35.76145833333333,139.6265625,1404,1831,629,1202,0
5339551014,13120,練馬区,35.76145833333333,139.62968750000002,1253,1667,465,1202,0
5339551021,13120,練馬区,35.759375,139.6328125,804,608,238,286,84
5339551022,13120,練馬区,35.759375,139.6359375,1107,689,320,286,83
5339551023,13120,練馬区,35.76145833333333,139.6328125,986,785,415,286,84
5339551024,13120,練馬区,35.76145833333333,139.6359375,825,578,209,286,83
5339551031,13120,練馬区,35.76354166666667,139.6265625,617,362,263,99,0
5339551032,13120,練馬区,35.76354166666667,139.62968750000002,67,133,34,99,0
5339551033,13120,練馬区,35.765625,139.6265625,39,111,13,98,0
5339551034,13120,練馬区,35.765625,139.62968750000002,0,99,0,99,0
5339551041,13120,練馬区,35.76354166666667,139.6328125,1339,882,537,204,141
5339551042,13120,練馬区,35.76354166666667,139.6359375,655,622,277,203,142
5339551043,13120,練馬区,35.765625,139.6328125,574,513,171,202,140
5339551044,13120,練馬区,35.765625,139.6359375,1018,626,280,204,142
5339551111,13120,練馬区,35.759375,139.6390625,1229,687,334,169,184
5339551112,13120,練馬区,35.759375,139.6421875,569,514,160,169,185
5339551113,13120,練馬区,35.76145833333333,139.6390625,1251,703,349,169,185
5339551114,13120,練馬区,35.76145833333333,139.6421875,1122,689,336,169,184
5339551121,13120,練馬区,35.759375,139.6453125,961,478,279,199,0
5339551122,13120,練馬区,35.759375,139.6484375,1200,590,392,198,0
5339551123,13120,練馬区,35.76145833333333,139.6453125,1201,538,340,198,0
5339551124,13120,練馬区,35.76145833333333,139.6484375,1373,624,425,199,0
5339551131,13120,練馬区,35.76354166666667,139.6390625,1166,491,366,125,0
5339551132,13120,練馬区,35.76354166666667,139.6421875,1157,452,327,125,0
5339551133,13120,練馬区,35.765625,139.6390625,928,409,285,124,0
5339551134,13120,練馬区,35.765625,139.6421875,903,425,300,125,0
5339551141,13120,練馬区,35.76354166666667,139.6453125,944,585,264,187,134
5339551142,13120,練馬区,35.76354166666667,139.6484375,1175,707,388,187,132
5339551143,13120,練馬区,35.765625,139.6453125,644,520,202,185,133
5339551144,13120,練馬区,35.765625,139.6484375,960,617,297,187,133
5339551211,13120,練馬区,35.759375,139.6515625,974,736,281,348,107
5339551212,13120,練馬区,35.759375,139.65468750000002,1001,848,394,347,107
5339551213,13120,練馬区,35.76145833333333,139.6515625,745,659,206,347,106
5339551214,13120,練馬区,35.76145833333333,139.65468750000002,619,647,193,347,107
5339551221,13120,練馬区,35.759375,139.6578125,1341,473,326,147,0
5339551222,13120,練馬区,35.759375,139.66093750000002,1030,443,298,145,0
5339551223,13120,練馬区,35.76145833333333,139.6578125,282,300,154,146,0
5339551224,13120,練馬区,35.76145833333333,139.66093750000002,1542,518,373,145,0
5339551231,13120,練馬区,35.76354166666667,139.6515625,855,459,301,158,0
5339551232,13120,練馬区,35.76354166666667,139.65468750000002,843,407,251,156,0
5339551233,13120,練馬区,35.765625,139.6515625,922,404,247,157,0
5339551234,13120,練馬区,35.765625,139.65468750000002,1012,478,322,156,0
5339551241,13120,練馬区,35.76354166666667,139.6578125,305,682,4,678,0
5339551242,13120,練馬区,35.76354166666667,139.66093750000002,0,676,0,676,0
5339551243,13120,練馬区,35.765625,139.6578125,779,806,130,676,0
5339551244,13120,練馬区,35.765625,139.66093750000002,1590,1177,500,677,0
5339551311,13120,練馬区,35.759375,139.6640625,1544,707,532,175,0
5339551312,13120,練馬区,35.759375,139.6671875,1031,558,384,174,0
5339551313,13120,練馬区,35.76145833333333,139.6640625,1303,582,407,175,0
5339551314,13120,練馬区,35.76145833333333,139.6671875,894,440,266,174,0
5339551321,13120,練馬区,35.759375,139.6703125,1099,730,398,332,0
5339551322,13119,板橋区,35.759375,139.6734375,1110,686,355,331,0
5339551323,13120,練馬区,35.76145833333333,139.6703125,1309,706,375,331,0
5339551324,13119,板橋区,35.76145833333333,139.6734375,978,567,236,331,0
5339551331,13120,練馬区,35.76354166666667,139.6640625,445,594,116,341,137
5339551332,13120,練馬区,35.76354166666667,139.6671875,1050,824,348,340,136
5339551333,13120,練馬区,35.765625,139.6640625,822,695,219,340,136
5339551334,13120,練馬区,35.765625,139.6671875,1100,809,333,340,136
5339551341,13119,板橋区,35.76354166666667,139.6703125,1175,858,341,414,103
5339551342,13119,板橋区,35.76354166666667,139.6734375,1157,837,323,413,101
5339551343,13119,板橋区,35.765625,139.6703125,1454,1004,491,412,101
5339551344,13119,板橋区,35.765625,139.6734375,1378,945,429,414,102
5339551411,13119,板橋区,35.759375,139.67656250000002,1425,1097,479,503,115
5339551412,13119,板橋区,35.759375,139.67968750000003,1236,1048,432,503,113
5339551413,13119,板橋区,35.76145833333333,139.67656250000002,1121,924,307,503,114
5339551414,13119,板橋区,35.76145833333333,139.67968750000003,931,885,269,503,113
5339551421,13119,板橋区,35.759375,139.6828125,1629,705,437,268,0
5339551422,13119,板橋区,35.759375,139.68593750000002,1130,592,324,268,0
5339551423,13119,板橋区,35.76145833333333,139.6828125,1185,736,469,267,0
5339551424,13119,板橋区,35.76145833333333,139.68593750000002,1122,630,362,268,0
5339551431,13119,板橋区,35.76354166666667,139.67656250000002,783,1215,254,809,152
5339551432,13119,板橋区,35.76354166666667,139.67968750000003,768,1204,242,809,153
5339551433,13119,板橋区,35.765625,139.67656250000002,1358,1396,436,809,151
5339551434,13119,板橋区,35.765625,139.67968750000003,1351,1380,418,809,153
5339551441,13119,板橋区,35.76354166666667,139.6828125,998,1072,343,579,150
5339551442,13119,板橋区,35.76354166666667,139.68593750000002,1508,1503,773,579,151
5339551443,13119,板橋区,35.765625,139.6828125,1334,1270,543,578,149
5339551444,13119,板橋区,35.765625,139.68593750000002,1138,1075,345,579,151
5339551511,13119,板橋区,35.759375,139.6890625,703,836,181,541,114
5339551512,13119,板橋区,35.759375,139.69218750000002,585,819,166,539,114
5339551513,13119,板橋区,35.76145833333333,139.6890625,612,858,205,540,113
5339551514,13119,板橋区,35.76145833333333,139.69218750000002,664,849,195,541,113
5339551521,13119,板橋区,35.759375,139.6953125,1021,752,374,215,163
5339551522,13119,板橋区,35.759375,139.6984375,1141,830,455,214,161
5339551523,13119,板橋区,35.76145833333333,139.6953125,1285,840,464,214,162
5339551524,13119,板橋区,35.76145833333333,139.6984375,1077,739,361,215,163
5339551531,13119,板橋区,35.76354166666667,139.6890625,2360,1094,675,419,0
5339551532,13119,板橋区,35.76354166666667,139.69218750000002,1176,762,344,418,0
5339551533,13119,板橋区,35.765625,139.6890625,1351,815,396,419,0
5339551534,13119,板橋区,35.765625,139.69218750000002,2386,1140,722,418,0
5339551541,13119,板橋区,35.76354166666667,139.6953125,1259,1027,453,474,100
5339551542,13119,板橋区,35.76354166666667,139.6984375,1103,868,296,472,100
5339551543,13119,板橋区,35.765625,139.6953125,1364,1074,500,473,101
5339551544,13119,板橋区,35.765625,139.6984375,1677,1055,482,473,100
5339551611,13119,板橋区,35.759375,139.7015625,1034,1055,323,609,123
5339551612,13119,板橋区,35.759375,139.7046875,1399,1147,415,608,124
5339551613,13119,板橋区,35.76145833333333,139.7015625,1205,1074,344,608,122
5339551614,13119,板橋区,35.76145833333333,139.7046875,1562,1207,476,608,123
5339551621,13119,板橋区,35.759375,139.7078125,2025,1309,558,364,387
5339551622,13119,板橋区,35.759375,139.7109375,1360,1150,400,365,385
5339551623,13119,板橋区,35.76145833333333,139.7078125,1469,1173,424,364,385
5339551624,13119,板橋区,35.76145833333333,139.7109375,957,1032,281,364,387
5339551631,13119,板橋区,35.76354166666667,139.7015625,1403,892,354,441,97
5339551632,13119,板橋区,35.76354166666667,139.7046875,2357,1113,575,441,97
5339551633,13119,板橋区,35.765625,139.7015625,1346,1038,502,440,96
5339551634,13119,板橋区,35.765625,139.7046875,1446,884,345,441,98
5339551641,13119,板橋区,35.76354166666667,139.7078125,1189,620,365,242,13
5339551642,13119,板橋区,35.76354166666667,139.7109375,2196,802,550,240,12
5339551643,13119,板橋区,35.765625,139.7078125,985,616,363,241,12
5339551644,13117,北区,35.765625,139.7109375,1339,731,477,242,12
5339551711,13119,板橋区,35.759375,139.7140625,374,3779,136,1365,2278
5339551712,13117,北区,35.759375,139.71718750000002,696,3801,156,1366,2279
5339551713,13119,板橋区,35.76145833333333,139.7140625,1302,4068,425,1365,2278
5339551714,13117,北区,35.76145833333333,139.71718750000002,1175,3961,316,1366,2279
5339551721,13117,北区,35.759375,139.7203125,834,952,266,553,133
5339551722,13117,北区,35.759375,139.72343750000002,1285,1115,430,552,133
5339551723,13117,北区,35.76145833333333,139.7203125,1064,1016,331,553,132
5339551724,13117,北区,35.76145833333333,139.72343750000002,1246,1088,402,553,133
5339551731,13117,北区,35.76354166666667,139.7140625,1206,647,356,167,124
5339551732,13117,北区,35.76354166666667,139.71718750000002,1384,705,417,165,123
5339551733,13117,北区,35.765625,139.7140625,1234,735,445,166,124
5339551734,13117,北区,35.765625,139.71718750000002,1095,674,385,166,123
5339551741,13117,北区,35.76354166666667,139.7203125,1232,639,386,253,0
5339551742,13117,北区,35.76354166666667,139.72343750000002,1254,656,404,252,0
5339551743,13117,北区,35.765625,139.7203125,1155,626,374,252,0
5339551744,13117,北区,35.765625,139.72343750000002,1209,593,341,252,0
5339551811,13117,北区,35.759375,139.7265625,1099,612,376,158,78
5339551812,13117,北区,35.759375,139.7296875,819,505,269,158,78
5339551813,13117,北区,35.76145833333333,139.7265625,954,541,307,157,77
5339551814,13117,北区,35.76145833333333,139.7296875,1166,627,391,158,78
5339551821,13117,北区,35.759375,139.7328125,1065,1077,354,335,388
5339551822,13117,北区,35.759375,139.7359375,989,1016,292,335,389
5339551823,13117,北区,35.76145833333333,139.7328125,1675,1260,538,335,387
5339551824,13117,北区,35.76145833333333,139.7359375,1646,1138,415,335,388
5339551831,13117,北区,35.76354166666667,139.7265625,443,1502,134,1118,250
5339551832,13117,北区,35.76354166666667,139.7296875,1868,1870,503,1117,250
5339551833,13117,北区,35.765625,139.7265625,977,1608,242,1117,249
5339551834,13117,北区,35.765625,139.7296875,1296,1718,351,1118,249
5339551841,13117,北区,35.76354166666667,139.7328125,3884,2058,1341,554,163
5339551842,13117,北区,35.76354166666667,139.7359375,1399,1191,475,554,162
5339551843,13117,北区,35.765625,139.7328125,1134,1177,461,554,162
5339551844,13117,北区,35.765625,139.7359375,2317,1471,754,554,163
5339551911,13117,北区,35.759375,139.73906250000002,1024,1469,321,636,512
5339551912,13117,北区,35.759375,139.74218750000003,860,1444,296,635,513
5339551913,13117,北区,35.76145833333333,139.73906250000002,1207,1513,366,635,512
5339551914,13117,北区,35.76145833333333,139.74218750000003,976,1462,315,635,512
5339551921,13117,北区,35.759375,139.7453125,923,544,295,249,0
5339551922,13117,北区,35.759375,139.74843750000002,524,454,205,249,0
5339551923,13117,北区,35.76145833333333,139.7453125,1299,671,422,249,0
5339551924,13117,北区,35.76145833333333,139.74843750000002,1293,682,434,248,0
5339551931,13117,北区,35.76354166666667,139.73906250000002,700,1119,274,438,407
5339551932,13117,北区,35.76354166666667,139.74218750000003,928,1100,258,436,406
5339551933,13117,北区,35.765625,139.73906250000002,1419,1322,480,437,405
5339551934,13117,北区,35.765625,139.74218750000003,1879,1357,514,436,407
5339551941,13117,北区,35.76354166666667,139.7453125,1212,789,405,384,0
5339551942,13117,北区,35.76354166666667,139.74843750000002,941,683,299,384,0
5339551943,13117,北区,35.765625,139.7453125,1073,785,402,383,0
5339551944,13117,北区,35.765625,139.74843750000002,2009,911,527,384,0
5339552011,13120,練馬区,35.76770833333333,139.6265625,14,10,3,7,0
5339552012,13120,練馬区,35.76770833333333,139.62968750000002,0,7,0,7,0
5339552013,13120,練馬区,35.76979166666666,139.6265625,327,131,125,6,0
5339552014,13120,練馬区,35.76979166666666,139.62968750000002,515,183,176,7,0
5339552021,13120,練馬区,35.76770833333333,139.6328125,0,299,0,82,217
5339552022,13120,練馬区,35.76770833333333,139.6359375,888,650,351,82,217
5339552023,13120,練馬区,35.76979166666666,139.6328125,439,447,149,81,217
5339552024,13119,板橋区,35.76979166666666,139.6359375,994,720,421,82,217
5339552031,13120,練馬区,35.771875,139.6265625,829,558,282,140,136
5339552032,13120,練馬区,35.771875,139.62968750000002,1111,632,360,138,134
5339552033,13120,練馬区,35.77395833333333,139.6265625,626,452,178,139,135
5339552034,13119,板橋区,35.77395833333333,139.62968750000002,1342,669,397,138,134
5339552041,13119,板橋区,35.771875,139.6328125,1554,1012,506,284,222
5339552042,13119,板橋区,35.771875,139.6359375,1144,825,320,284,221
5339552043,13119,板橋区,35.77395833333333,139.6328125,956,749,246,283,220
5339552044,13119,板橋区,35.77395833333333,139.6359375,1175,826,320,284,222
5339552111,13120,練馬区,35.76770833333333,139.6390625,1990,973,791,182,0
5339552112,13120,練馬区,35.76770833333333,139.6421875,1539,623,441,182,0
5339552113,13119,板橋区,35.76979166666666,139.6390625,1351,781,599,182,0
5339552114,13120,練馬区,35.76979166666666,139.6421875,1325,587,406,181,0
5339552121,13120,練馬区,35.76770833333333,139.6453125,1263,848,401,447,0
5339552122,13120,練馬区,35.76770833333333,139.6484375,1043,804,358,446,0
5339552123,13119,板橋区,35.76979166666666,139.6453125,938,702,256,446,0
